"dive number","date","time","sample time (min)","sample depth (ft)","sample temperature (F)","sample pressure (psi)","sample heartrate"
"48","2014-12-11","09:52:26","57:00","37.835",,,
"48","2014-12-11","09:52:26","57:04","37.835",,,
"48","2014-12-11","09:52:26","57:08","37.707","81.7",,
"48","2014-12-11","09:52:26","57:12","38.219",,,
"48","2014-12-11","09:52:26","57:16","37.641",,,
"48","2014-12-11","09:52:26","57:20","37.641",,,
"48","2014-12-11","09:52:26","57:24","38.602",,,
"48","2014-12-11","09:52:26","57:28","39.37",,,
"48","2014-12-11","09:52:26","57:32","40.075",,,
"48","2014-12-11","09:52:26","57:36","41.227",,,
"48","2014-12-11","09:52:26","57:40","41.801",,,
"48","2014-12-11","09:52:26","57:44","41.483",,,
"48","2014-12-11","09:52:26","57:48","40.843",,,
"48","2014-12-11","09:52:26","57:52","40.394",,,
"48","2014-12-11","09:52:26","57:56","40.522",,,
"48","2014-12-11","09:52:26","58:00","40.843",,,
"48","2014-12-11","09:52:26","58:04","42.7",,,
"48","2014-12-11","09:52:26","58:08","43.53",,,
"48","2014-12-11","09:52:26","58:12","45.131",,,
"48","2014-12-11","09:52:26","58:16","44.042",,,
"48","2014-12-11","09:52:26","58:20","42.188",,,
"48","2014-12-11","09:52:26","58:24","41.033",,,
"48","2014-12-11","09:52:26","58:28","41.289",,,
"48","2014-12-11","09:52:26","58:32","41.033",,,
"48","2014-12-11","09:52:26","58:36","40.394",,,
"48","2014-12-11","09:52:26","58:40","39.82",,,
"48","2014-12-11","09:52:26","58:44","40.138",,,
"48","2014-12-11","09:52:26","58:48","40.843",,,
"48","2014-12-11","09:52:26","58:52","41.801",,,
"48","2014-12-11","09:52:26","58:56","41.545",,,
"48","2014-12-11","09:52:26","59:00","41.033",,,
"48","2014-12-11","09:52:26","59:04","42.06",,,
"48","2014-12-11","09:52:26","59:08","44.236",,,
"48","2014-12-11","09:52:26","59:12","44.491",,,
"48","2014-12-11","09:52:26","59:16","46.283",,,
"48","2014-12-11","09:52:26","59:20","47.244",,,
"48","2014-12-11","09:52:26","59:24","48.205",,,
"48","2014-12-11","09:52:26","59:28","48.396",,,
"48","2014-12-11","09:52:26","59:32","48.78",,,
"48","2014-12-11","09:52:26","59:36","47.116",,,
"48","2014-12-11","09:52:26","59:40","46.732",,,
"48","2014-12-11","09:52:26","59:44","47.822",,,
"48","2014-12-11","09:52:26","59:48","48.396",,,
"48","2014-12-11","09:52:26","59:52","47.756",,,
"48","2014-12-11","09:52:26","59:56","47.372",,,
"48","2014-12-11","09:52:26","60:00","47.822",,,
"48","2014-12-11","09:52:26","60:04","49.485",,,
"48","2014-12-11","09:52:26","60:08","48.461",,,
"48","2014-12-11","09:52:26","60:12","48.333",,,
"48","2014-12-11","09:52:26","60:16","47.756",,,
"48","2014-12-11","09:52:26","60:20","47.31",,,
"48","2014-12-11","09:52:26","60:24","47.5",,,
"48","2014-12-11","09:52:26","60:28","47.756",,,
"48","2014-12-11","09:52:26","60:32","47.438",,,
"48","2014-12-11","09:52:26","60:36","48.205",,,
"48","2014-12-11","09:52:26","60:40","50.253",,,
"48","2014-12-11","09:52:26","60:44","51.276",,,
"48","2014-12-11","09:52:26","60:48","51.532",,,
"48","2014-12-11","09:52:26","60:52","51.916",,,
"48","2014-12-11","09:52:26","60:56","51.726",,,
"48","2014-12-11","09:52:26","61:00","49.869",,,
"48","2014-12-11","09:52:26","61:04","50.702",,,
"48","2014-12-11","09:52:26","61:08","51.276",,,
"48","2014-12-11","09:52:26","61:12","50.381",,,
"48","2014-12-11","09:52:26","61:16","50.318",,,
"48","2014-12-11","09:52:26","61:20","50.318",,,
"48","2014-12-11","09:52:26","61:24","51.726",,,
"48","2014-12-11","09:52:26","61:28","51.342",,,
"48","2014-12-11","09:52:26","61:32","50.062",,,
"48","2014-12-11","09:52:26","61:36","48.907",,,
"48","2014-12-11","09:52:26","61:40","46.795",,,
"48","2014-12-11","09:52:26","61:44","47.822",,,
"48","2014-12-11","09:52:26","61:48","48.012",,,
"48","2014-12-11","09:52:26","61:52","47.694",,,
"48","2014-12-11","09:52:26","61:56","47.822",,,
"48","2014-12-11","09:52:26","62:00","47.116",,,
"48","2014-12-11","09:52:26","62:04","46.348",,,
"48","2014-12-11","09:52:26","62:08","44.685",,,
"48","2014-12-11","09:52:26","62:12","44.491",,,
"48","2014-12-11","09:52:26","62:16","44.426",,,
"48","2014-12-11","09:52:26","62:20","43.212",,,
"48","2014-12-11","09:52:26","62:24","43.018",,,
"48","2014-12-11","09:52:26","62:28","41.227",,,
"48","2014-12-11","09:52:26","62:32","41.033",,,
"48","2014-12-11","09:52:26","62:36","42.06",,,
"48","2014-12-11","09:52:26","62:40","41.227",,,
"48","2014-12-11","09:52:26","62:44","41.033",,,
"48","2014-12-11","09:52:26","62:48","40.138",,,
"48","2014-12-11","09:52:26","62:52","40.906",,,
"48","2014-12-11","09:52:26","62:56","40.522",,,
"48","2014-12-11","09:52:26","63:00","38.73","82.4",,
"48","2014-12-11","09:52:26","63:04","38.73",,,
"48","2014-12-11","09:52:26","63:08","39.304",,,
"48","2014-12-11","09:52:26","63:12","39.114",,,
"48","2014-12-11","09:52:26","63:16","37.323",,,
"48","2014-12-11","09:52:26","63:20","37.129",,,
"48","2014-12-11","09:52:26","63:24","36.745",,,
"48","2014-12-11","09:52:26","63:28","36.296",,,
"48","2014-12-11","09:52:26","63:32","37.001",,,
"48","2014-12-11","09:52:26","63:36","36.106",,,
"48","2014-12-11","09:52:26","63:40","36.552",,,
"48","2014-12-11","09:52:26","63:44","36.296",,,
"48","2014-12-11","09:52:26","63:48","35.272","83.1",,
"48","2014-12-11","09:52:26","63:52","33.927",,,
"48","2014-12-11","09:52:26","63:56","33.031",,,
"48","2014-12-11","09:52:26","64:00","32.264",,,
"48","2014-12-11","09:52:26","64:04","31.88",,,
"48","2014-12-11","09:52:26","64:08","33.225",,,
"48","2014-12-11","09:52:26","64:12","33.159","82.4",,
"48","2014-12-11","09:52:26","64:16","32.329",,,
"48","2014-12-11","09:52:26","64:20","31.496",,,
"48","2014-12-11","09:52:26","64:24","29.449",,,
"48","2014-12-11","09:52:26","64:28","28.615",,,
"48","2014-12-11","09:52:26","64:32","27.654",,,
"48","2014-12-11","09:52:26","64:36","26.053",,,
"48","2014-12-11","09:52:26","64:40","25.479",,,
"48","2014-12-11","09:52:26","64:44","25.669",,,
"48","2014-12-11","09:52:26","64:48","23.688",,,
"48","2014-12-11","09:52:26","64:52","21.253",,,
"48","2014-12-11","09:52:26","64:56","19.206",,,
"48","2014-12-11","09:52:26","65:00","16.709",,,
"48","2014-12-11","09:52:26","65:04","13.957",,,
"48","2014-12-11","09:52:26","65:08","13.829",,,
"48","2014-12-11","09:52:26","65:12","14.915",,,
"48","2014-12-11","09:52:26","65:16","15.682",,,
"48","2014-12-11","09:52:26","65:20","14.659",,,
"48","2014-12-11","09:52:26","65:24","13.763",,,
"48","2014-12-11","09:52:26","65:28","13.829",,,
"48","2014-12-11","09:52:26","65:32","14.596",,,
"48","2014-12-11","09:52:26","65:36","14.915",,,
"48","2014-12-11","09:52:26","65:40","14.085",,,
"48","2014-12-11","09:52:26","65:44","14.019",,,
"48","2014-12-11","09:52:26","65:48","14.596",,,
"48","2014-12-11","09:52:26","65:52","15.62",,,
"48","2014-12-11","09:52:26","65:56","16.07",,,
"48","2014-12-11","09:52:26","66:00","15.236",,,
"48","2014-12-11","09:52:26","66:04","15.171",,,
"48","2014-12-11","09:52:26","66:08","16.132",,,
"48","2014-12-11","09:52:26","66:12","16.198",,,
"48","2014-12-11","09:52:26","66:16","16.07",,,
"48","2014-12-11","09:52:26","66:20","15.554",,,
"48","2014-12-11","09:52:26","66:24","15.62",,,
"48","2014-12-11","09:52:26","66:28","16.965",,,
"48","2014-12-11","09:52:26","66:32","16.581",,,
"48","2014-12-11","09:52:26","66:36","17.861",,,
"48","2014-12-11","09:52:26","66:40","17.221",,,
"48","2014-12-11","09:52:26","66:44","17.477",,,
"48","2014-12-11","09:52:26","66:48","17.733",,,
"48","2014-12-11","09:52:26","66:52","17.283",,,
"48","2014-12-11","09:52:26","66:56","17.283",,,
"48","2014-12-11","09:52:26","67:00","16.772",,,
"48","2014-12-11","09:52:26","67:04","16.772",,,
"48","2014-12-11","09:52:26","67:08","16.26",,,
"48","2014-12-11","09:52:26","67:12","14.596",,,
"48","2014-12-11","09:52:26","67:16","15.682",,,
"48","2014-12-11","09:52:26","67:20","14.596",,,
"48","2014-12-11","09:52:26","67:24","13.701",,,
"48","2014-12-11","09:52:26","67:28","13.507",,,
"48","2014-12-11","09:52:26","67:32","13.189",,,
"48","2014-12-11","09:52:26","67:36","12.867",,,
"48","2014-12-11","09:52:26","67:40","12.162",,,
"48","2014-12-11","09:52:26","67:44","12.995",,,
"48","2014-12-11","09:52:26","67:48","11.906",,,
"48","2014-12-11","09:52:26","67:52","12.162",,,
"48","2014-12-11","09:52:26","67:56","11.778",,,
"48","2014-12-11","09:52:26","68:00","10.883","83.1",,
"48","2014-12-11","09:52:26","68:04","11.01",,,
"48","2014-12-11","09:52:26","68:08","11.65","83.8",,
"48","2014-12-11","09:52:26","68:12","11.01",,,
"48","2014-12-11","09:52:26","68:16","11.906",,,
"48","2014-12-11","09:52:26","68:20","11.906","83.1",,
"48","2014-12-11","09:52:26","68:24","11.972",,,
"48","2014-12-11","09:52:26","68:28","11.076",,,
"48","2014-12-11","09:52:26","68:32","10.243",,,
"48","2014-12-11","09:52:26","68:36","9.409",,,
"48","2014-12-11","09:52:26","68:40","9.665",,,
"48","2014-12-11","09:52:26","68:44","8.386",,,
"48","2014-12-11","09:52:26","68:48","7.746","82.4",,
"48","2014-12-11","09:52:26","68:52","7.746",,,
"48","2014-12-11","09:52:26","68:56","6.401",,,
"48","2014-12-11","09:52:26","69:00","3.776",,,
"48","2014-12-11","09:52:26","69:04","2.497",,,
"48","2014-12-11","09:52:26","69:08","2.113",,,
"48","2014-12-11","09:52:26","69:12","1.345",,,
"48","2014-12-11","09:52:26","69:16","0.066",,,
"48","2014-12-11","09:52:26","69:20","0.066",,,
"48","2014-12-11","09:52:26","69:24","0.066",,,
"48","2014-12-11","09:52:26","69:28","0.128",,,
"48","2014-12-11","09:52:26","69:32","0.128",,,
"48","2014-12-11","09:52:26","69:36","0.128","83.1",,
"48","2014-12-11","09:52:26","69:40","0.384",,,
"48","2014-12-11","09:52:26","69:44","0.128","83.8",,
"48","2014-12-11","09:52:26","69:48","0",,,
"48","2014-12-11","09:52:26","69:52","0",,,
"48","2014-12-11","09:52:26","69:56","0.066",,,
"48","2014-12-11","09:52:26","70:00","0.066",,,
"48","2014-12-11","09:52:26","70:04","0",,,
"48","2014-12-11","09:52:26","70:08","0",,,
"48","2014-12-11","09:52:26","70:12","0",,,
"48","2014-12-11","09:52:26","70:16","0",,,
"48","2014-12-11","09:52:26","70:20","0.066","84.6",,
"48","2014-12-11","09:52:26","70:24","0.066",,,
"48","2014-12-11","09:52:26","70:28","0",,,
"48","2014-12-11","09:52:26","70:32","0",,,
"48","2014-12-11","09:52:26","70:36","0",,,
"48","2014-12-11","09:52:26","70:40","0.066","85.3",,
"48","2014-12-11","09:52:26","70:44","0",,,
"48","2014-12-11","09:52:26","70:48","0.066","84.6",,
"48","2014-12-11","09:52:26","70:52","0",,,
"48","2014-12-11","09:52:26","70:56","0.066","85.3",,
"48","2014-12-11","09:52:26","71:00","0",,,
"48","2014-12-11","09:52:26","71:04","0.066",,,
"48","2014-12-11","09:52:26","71:08","0",,,
"48","2014-12-11","09:52:26","71:12","0","86",,
"48","2014-12-11","09:52:26","71:16","0",,,
"48","2014-12-11","09:52:26","71:20","0.066",,,
"48","2014-12-11","09:52:26","71:24","0",,,
"48","2014-12-11","09:52:26","71:28","0",,,
"48","2014-12-11","09:52:26","71:32","0",,,
"48","2014-12-11","09:52:26","71:36","0.066",,,
"48","2014-12-11","09:52:26","71:40","0","86.7",,
"48","2014-12-11","09:52:26","71:44","0","86",,
"48","2014-12-11","09:52:26","71:48","0",,,
"48","2014-12-11","09:52:26","71:52","0.066",,,
"48","2014-12-11","09:52:26","71:56","0.066","85.3",,
"48","2014-12-11","09:52:26","72:00","0",,,
"48","2014-12-11","09:52:26","72:04","0.066",,,
"48","2014-12-11","09:52:26","72:08","0","86",,
"48","2014-12-11","09:52:26","72:12","0",,,
"48","2014-12-11","09:52:26","72:16","0.066",,,
"48","2014-12-11","09:52:26","72:20","0","85.3",,
"48","2014-12-11","09:52:26","72:24","0.066",,,
"48","2014-12-11","09:52:26","72:28","0.033",,,
"48","2014-12-11","09:52:26","72:32","0","84.6",,
"48","2014-12-11","09:52:26","72:36","0",,,
"48","2014-12-11","09:52:26","72:40","0",,,
"48","2014-12-11","09:52:26","72:44","0",,,
"48","2014-12-11","09:52:26","72:48","0",,,
"48","2014-12-11","09:52:26","72:52","0","83.8",,
"48","2014-12-11","09:52:26","72:56","0",,,
"48","2014-12-11","09:52:26","73:00","0",,,
"48","2014-12-11","09:52:26","73:04","0",,,
"48","2014-12-11","09:52:26","73:08","0","84.6",,
"48","2014-12-11","09:52:26","73:12","0.033",,,
"48","2014-12-11","09:52:26","73:16","0.066",,,
"48","2014-12-11","09:52:26","73:20","0.066","85.3",,
"48","2014-12-11","09:52:26","73:24","0.066",,,
"48","2014-12-11","09:52:26","73:28","0.066",,,
"48","2014-12-11","09:52:26","73:32","0","84.6",,
"48","2014-12-11","09:52:26","73:36","0.066",,,
"48","2014-12-11","09:52:26","73:40","0.066",,,
"48","2014-12-11","09:52:26","73:44","0",,,
"48","2014-12-11","09:52:26","73:48","0.066",,,
"48","2014-12-11","09:52:26","73:52","0.066",,,
"48","2014-12-11","09:52:26","73:56","0.066",,,
"48","2014-12-11","09:52:26","74:00","0.066","83.8",,
"48","2014-12-11","09:52:26","74:04","0.066",,,
"49","2014-12-11","17:59:50","0:00","0","80.2",,
"49","2014-12-11","17:59:50","0:04","4.928",,,
"49","2014-12-11","17:59:50","0:08","7.106",,,
"49","2014-12-11","17:59:50","0:12","8.898",,,
"49","2014-12-11","17:59:50","0:16","10.305",,,
"49","2014-12-11","17:59:50","0:20","10.564",,,
"49","2014-12-11","17:59:50","0:24","12.995",,,
"49","2014-12-11","17:59:50","0:28","13.317",,,
"49","2014-12-11","17:59:50","0:32","14.787",,,
"49","2014-12-11","17:59:50","0:36","16.132",,,
"49","2014-12-11","17:59:50","0:40","16.709",,,
"49","2014-12-11","17:59:50","0:44","16.965",,,
"49","2014-12-11","17:59:50","0:48","17.477",,,
"49","2014-12-11","17:59:50","0:52","17.028",,,
"49","2014-12-11","17:59:50","0:56","17.349","79.5",,
"49","2014-12-11","17:59:50","1:00","18.501",,,
"49","2014-12-11","17:59:50","1:04","19.78",,,
"49","2014-12-11","17:59:50","1:08","19.396","78.8",,
"49","2014-12-11","17:59:50","1:12","18.566",,,
"49","2014-12-11","17:59:50","1:16","18.117",,,
"49","2014-12-11","17:59:50","1:20","18.438",,,
"49","2014-12-11","17:59:50","1:24","18.179",,,
"49","2014-12-11","17:59:50","1:28","18.438",,,
"49","2014-12-11","17:59:50","1:32","18.307","78.1",,
"49","2014-12-11","17:59:50","1:36","17.923",,,
"49","2014-12-11","17:59:50","1:40","18.245",,,
"49","2014-12-11","17:59:50","1:44","18.179",,,
"49","2014-12-11","17:59:50","1:48","18.179",,,
"49","2014-12-11","17:59:50","1:52","17.861",,,
"49","2014-12-11","17:59:50","1:56","17.989",,,
"49","2014-12-11","17:59:50","2:00","17.605","78.8",,
"49","2014-12-11","17:59:50","2:04","17.667",,,
"49","2014-12-11","17:59:50","2:08","18.245",,,
"49","2014-12-11","17:59:50","2:12","18.757","79.5",,
"49","2014-12-11","17:59:50","2:16","19.59",,,
"49","2014-12-11","17:59:50","2:20","19.78","78.8",,
"49","2014-12-11","17:59:50","2:24","20.548",,,
"49","2014-12-11","17:59:50","2:28","21.063",,,
"49","2014-12-11","17:59:50","2:32","20.932","78.1",,
"49","2014-12-11","17:59:50","2:36","21.063",,,
"49","2014-12-11","17:59:50","2:40","19.59",,,
"49","2014-12-11","17:59:50","2:44","18.694",,,
"49","2014-12-11","17:59:50","2:48","18.822","78.8",,
"49","2014-12-11","17:59:50","2:52","19.268",,,
"49","2014-12-11","17:59:50","2:56","19.14",,,
"49","2014-12-11","17:59:50","3:00","19.396",,,
"49","2014-12-11","17:59:50","3:04","19.206",,,
"49","2014-12-11","17:59:50","3:08","19.012",,,
"49","2014-12-11","17:59:50","3:12","18.307","79.5",,
"49","2014-12-11","17:59:50","3:16","19.206",,,
"49","2014-12-11","17:59:50","3:20","19.524",,,
"49","2014-12-11","17:59:50","3:24","21.893",,,
"49","2014-12-11","17:59:50","3:28","22.021","78.8",,
"49","2014-12-11","17:59:50","3:32","21.959","78.1",,
"49","2014-12-11","17:59:50","3:36","22.021",,,
"49","2014-12-11","17:59:50","3:40","21.191",,,
"49","2014-12-11","17:59:50","3:44","20.869",,,
"49","2014-12-11","17:59:50","3:48","18.694",,,
"49","2014-12-11","17:59:50","3:52","17.861",,,
"49","2014-12-11","17:59:50","3:56","18.179","78.8",,
"49","2014-12-11","17:59:50","4:00","18.501",,,
"49","2014-12-11","17:59:50","4:04","18.501",,,
"49","2014-12-11","17:59:50","4:08","19.59",,,
"49","2014-12-11","17:59:50","4:12","21.447",,,
"49","2014-12-11","17:59:50","4:16","21.381",,,
"49","2014-12-11","17:59:50","4:20","21.191","79.5",,
"49","2014-12-11","17:59:50","4:24","21.063",,,
"49","2014-12-11","17:59:50","4:28","21.125","78.8",,
"49","2014-12-11","17:59:50","4:32","21.191",,,
"49","2014-12-11","17:59:50","4:36","21.253","78.1",,
"49","2014-12-11","17:59:50","4:40","21.191",,,
"49","2014-12-11","17:59:50","4:44","21.063",,,
"49","2014-12-11","17:59:50","4:48","21.447",,,
"49","2014-12-11","17:59:50","4:52","21.447",,,
"49","2014-12-11","17:59:50","4:56","21.447",,,
"49","2014-12-11","17:59:50","5:00","21.447",,,
"49","2014-12-11","17:59:50","5:04","21.447","78.8",,
"49","2014-12-11","17:59:50","5:08","21.381",,,
"49","2014-12-11","17:59:50","5:12","20.869",,,
"49","2014-12-11","17:59:50","5:16","20.036",,,
"49","2014-12-11","17:59:50","5:20","20.676",,,
"49","2014-12-11","17:59:50","5:24","20.869",,,
"49","2014-12-11","17:59:50","5:28","20.164",,,
"49","2014-12-11","17:59:50","5:32","19.652","79.5",,
"49","2014-12-11","17:59:50","5:36","20.23",,,
"49","2014-12-11","17:59:50","5:40","20.102",,,
"49","2014-12-11","17:59:50","5:44","21.191",,,
"49","2014-12-11","17:59:50","5:48","21.765",,,
"49","2014-12-11","17:59:50","5:52","22.149",,,
"49","2014-12-11","17:59:50","5:56","22.149",,,
"49","2014-12-11","17:59:50","6:00","20.997",,,
"49","2014-12-11","17:59:50","6:04","21.637",,,
"49","2014-12-11","17:59:50","6:08","22.021",,,
"49","2014-12-11","17:59:50","6:12","22.021",,,
"49","2014-12-11","17:59:50","6:16","22.087",,,
"49","2014-12-11","17:59:50","6:20","22.021",,,
"49","2014-12-11","17:59:50","6:24","22.021",,,
"49","2014-12-11","17:59:50","6:28","22.021",,,
"49","2014-12-11","17:59:50","6:32","21.959",,,
"49","2014-12-11","17:59:50","6:36","21.959",,,
"49","2014-12-11","17:59:50","6:40","21.959",,,
"49","2014-12-11","17:59:50","6:44","21.253","78.8",,
"49","2014-12-11","17:59:50","6:48","20.869",,,
"49","2014-12-11","17:59:50","6:52","20.741",,,
"49","2014-12-11","17:59:50","6:56","20.486","78.1",,
"49","2014-12-11","17:59:50","7:00","21.191",,,
"49","2014-12-11","17:59:50","7:04","20.869","78.8",,
"49","2014-12-11","17:59:50","7:08","20.614",,,
"49","2014-12-11","17:59:50","7:12","20.741",,,
"49","2014-12-11","17:59:50","7:16","21.893",,,
"49","2014-12-11","17:59:50","7:20","19.78","78.1",,
"49","2014-12-11","17:59:50","7:24","18.885",,,
"49","2014-12-11","17:59:50","7:28","18.438",,,
"49","2014-12-11","17:59:50","7:32","18.822",,,
"49","2014-12-11","17:59:50","7:36","18.501",,,
"49","2014-12-11","17:59:50","7:40","17.477","78.8",,
"49","2014-12-11","17:59:50","7:44","17.477",,,
"49","2014-12-11","17:59:50","7:48","18.179",,,
"49","2014-12-11","17:59:50","7:52","18.373",,,
"49","2014-12-11","17:59:50","7:56","18.501",,,
"49","2014-12-11","17:59:50","8:00","18.438",,,
"49","2014-12-11","17:59:50","8:04","17.667",,,
"49","2014-12-11","17:59:50","8:08","17.411",,,
"49","2014-12-11","17:59:50","8:12","17.156",,,
"49","2014-12-11","17:59:50","8:16","17.156",,,
"49","2014-12-11","17:59:50","8:20","17.733",,,
"49","2014-12-11","17:59:50","8:24","18.307",,,
"49","2014-12-11","17:59:50","8:28","18.179",,,
"49","2014-12-11","17:59:50","8:32","19.14",,,
"49","2014-12-11","17:59:50","8:36","19.462",,,
"49","2014-12-11","17:59:50","8:40","19.524",,,
"49","2014-12-11","17:59:50","8:44","20.23",,,
"49","2014-12-11","17:59:50","8:48","20.23",,,
"49","2014-12-11","17:59:50","8:52","19.974",,,
"49","2014-12-11","17:59:50","8:56","19.974",,,
"49","2014-12-11","17:59:50","9:00","18.822",,,
"49","2014-12-11","17:59:50","9:04","18.501",,,
"49","2014-12-11","17:59:50","9:08","18.307",,,
"49","2014-12-11","17:59:50","9:12","17.923",,,
"49","2014-12-11","17:59:50","9:16","17.923",,,
"49","2014-12-11","17:59:50","9:20","18.307",,,
"49","2014-12-11","17:59:50","9:24","19.334",,,
"49","2014-12-11","17:59:50","9:28","19.59",,,
"49","2014-12-11","17:59:50","9:32","19.462",,,
"49","2014-12-11","17:59:50","9:36","19.524",,,
"49","2014-12-11","17:59:50","9:40","20.358",,,
"49","2014-12-11","17:59:50","9:44","19.268",,,
"49","2014-12-11","17:59:50","9:48","18.95",,,
"49","2014-12-11","17:59:50","9:52","19.974",,,
"49","2014-12-11","17:59:50","9:56","19.78",,,
"49","2014-12-11","17:59:50","10:00","19.718",,,
"49","2014-12-11","17:59:50","10:04","20.997",,,
"49","2014-12-11","17:59:50","10:08","21.253","78.1",,
"49","2014-12-11","17:59:50","10:12","21.637",,,
"49","2014-12-11","17:59:50","10:16","21.831",,,
"49","2014-12-11","17:59:50","10:20","22.149",,,
"49","2014-12-11","17:59:50","10:24","22.149",,,
"49","2014-12-11","17:59:50","10:28","22.087",,,
"49","2014-12-11","17:59:50","10:32","21.831",,,
"49","2014-12-11","17:59:50","10:36","19.524",,,
"49","2014-12-11","17:59:50","10:40","19.396",,,
"49","2014-12-11","17:59:50","10:44","19.652",,,
"49","2014-12-11","17:59:50","10:48","20.102",,,
"49","2014-12-11","17:59:50","10:52","20.036",,,
"49","2014-12-11","17:59:50","10:56","19.78",,,
"49","2014-12-11","17:59:50","11:00","19.268",,,
"49","2014-12-11","17:59:50","11:04","18.757","78.8",,
"49","2014-12-11","17:59:50","11:08","19.59",,,
"49","2014-12-11","17:59:50","11:12","19.524",,,
"49","2014-12-11","17:59:50","11:16","19.396",,,
"49","2014-12-11","17:59:50","11:20","19.268",,,
"49","2014-12-11","17:59:50","11:24","20.23",,,
"49","2014-12-11","17:59:50","11:28","20.997",,,
"49","2014-12-11","17:59:50","11:32","20.804",,,
"49","2014-12-11","17:59:50","11:36","21.063",,,
"49","2014-12-11","17:59:50","11:40","20.23",,,
"49","2014-12-11","17:59:50","11:44","20.036",,,
"49","2014-12-11","17:59:50","11:48","20.869",,,
"49","2014-12-11","17:59:50","11:52","20.358",,,
"49","2014-12-11","17:59:50","11:56","18.566",,,
"49","2014-12-11","17:59:50","12:00","18.757",,,
"49","2014-12-11","17:59:50","12:04","20.164",,,
"49","2014-12-11","17:59:50","12:08","20.358",,,
"49","2014-12-11","17:59:50","12:12","20.036",,,
"49","2014-12-11","17:59:50","12:16","20.614",,,
"49","2014-12-11","17:59:50","12:20","19.78",,,
"49","2014-12-11","17:59:50","12:24","19.652",,,
"49","2014-12-11","17:59:50","12:28","19.974",,,
"49","2014-12-11","17:59:50","12:32","20.102",,,
"49","2014-12-11","17:59:50","12:36","19.718",,,
"49","2014-12-11","17:59:50","12:40","19.846",,,
"49","2014-12-11","17:59:50","12:44","19.846",,,
"49","2014-12-11","17:59:50","12:48","18.117",,,
"49","2014-12-11","17:59:50","12:52","18.307",,,
"49","2014-12-11","17:59:50","12:56","18.179",,,
"49","2014-12-11","17:59:50","13:00","18.501",,,
"49","2014-12-11","17:59:50","13:04","19.334",,,
"49","2014-12-11","17:59:50","13:08","20.869",,,
"49","2014-12-11","17:59:50","13:12","21.637",,,
"49","2014-12-11","17:59:50","13:16","22.087",,,
"49","2014-12-11","17:59:50","13:20","22.149",,,
"49","2014-12-11","17:59:50","13:24","22.087",,,
"49","2014-12-11","17:59:50","13:28","22.087",,,
"49","2014-12-11","17:59:50","13:32","21.703",,,
"49","2014-12-11","17:59:50","13:36","21.831",,,
"49","2014-12-11","17:59:50","13:40","21.893",,,
"49","2014-12-11","17:59:50","13:44","21.637",,,
"49","2014-12-11","17:59:50","13:48","21.765",,,
"49","2014-12-11","17:59:50","13:52","19.908",,,
"49","2014-12-11","17:59:50","13:56","21.063",,,
"49","2014-12-11","17:59:50","14:00","21.125",,,
"49","2014-12-11","17:59:50","14:04","20.932",,,
"49","2014-12-11","17:59:50","14:08","19.974",,,
"49","2014-12-11","17:59:50","14:12","19.78",,,
"49","2014-12-11","17:59:50","14:16","19.14",,,
"49","2014-12-11","17:59:50","14:20","18.629",,,
"49","2014-12-11","17:59:50","14:24","18.95",,,
"49","2014-12-11","17:59:50","14:28","19.718",,,
"49","2014-12-11","17:59:50","14:32","20.036",,,
"49","2014-12-11","17:59:50","14:36","19.846",,,
"49","2014-12-11","17:59:50","14:40","19.012",,,
"49","2014-12-11","17:59:50","14:44","17.861",,,
"49","2014-12-11","17:59:50","14:48","17.667",,,
"49","2014-12-11","17:59:50","14:52","17.411",,,
"49","2014-12-11","17:59:50","14:56","17.156",,,
"49","2014-12-11","17:59:50","15:00","17.156",,,
"49","2014-12-11","17:59:50","15:04","17.349",,,
"49","2014-12-11","17:59:50","15:08","16.709",,,
"49","2014-12-11","17:59:50","15:12","17.028",,,
"49","2014-12-11","17:59:50","15:16","17.093",,,
"49","2014-12-11","17:59:50","15:20","16.965",,,
"49","2014-12-11","17:59:50","15:24","16.453",,,
"49","2014-12-11","17:59:50","15:28","16.581",,,
"49","2014-12-11","17:59:50","15:32","16.9",,,
"49","2014-12-11","17:59:50","15:36","17.667",,,
"49","2014-12-11","17:59:50","15:40","17.733",,,
"49","2014-12-11","17:59:50","15:44","18.117",,,
"49","2014-12-11","17:59:50","15:48","18.307",,,
"49","2014-12-11","17:59:50","15:52","18.307",,,
"49","2014-12-11","17:59:50","15:56","19.012",,,
"49","2014-12-11","17:59:50","16:00","18.822",,,
"49","2014-12-11","17:59:50","16:04","18.438",,,
"49","2014-12-11","17:59:50","16:08","17.477",,,
"49","2014-12-11","17:59:50","16:12","16.644",,,
"49","2014-12-11","17:59:50","16:16","17.349",,,
"49","2014-12-11","17:59:50","16:20","17.411",,,
"49","2014-12-11","17:59:50","16:24","17.923",,,
"49","2014-12-11","17:59:50","16:28","17.923",,,
"49","2014-12-11","17:59:50","16:32","18.373",,,
"49","2014-12-11","17:59:50","16:36","18.245",,,
"49","2014-12-11","17:59:50","16:40","18.885",,,
"49","2014-12-11","17:59:50","16:44","19.268",,,
"49","2014-12-11","17:59:50","16:48","18.822",,,
"49","2014-12-11","17:59:50","16:52","18.885",,,
"49","2014-12-11","17:59:50","16:56","18.757",,,
"49","2014-12-11","17:59:50","17:00","19.078",,,
